Id Sensore;Data-Ora;Irr;Temp ;Operating cell Temp;Cell efficiency;Electrical Output
2008;31/07/2013 14:00;823,7;32,1;61,1;0,146;120,38
2008;31/07/2013 15:00;742,8;32,2;61,2;0,146;108,501
2008;31/07/2013 16:00;616,7;32,8;61,8;0,146;89,807
2008;31/07/2013 17:00;471,3;32,6;61,6;0,146;68,703
2008;31/07/2013 18:00;303,7;32;61;0,146;44,407
2008;31/07/2013 19:00;139,3;30,9;59,9;0,147;20,482
2008;31/07/2013 20:00;9;28,3;57,3;0,149;1,341
2008;31/07/2013 21:00;0;24,6;53,6;0,152;0
2008;31/07/2013 22:00;0;22,9;51,9;0,153;0
2008;31/07/2013 23:00;0;21,9;50,9;0,154;0
2008;01/08/2013 00:00;0;21,5;50,5;0,154;0
2008;01/08/2013 01:00;0;21,2;50,2;0,154;0
2008;01/08/2013 02:00;0;21,8;50,8;0,154;0
2008;01/08/2013 03:00;0;20,7;49,7;0,155;0
2008;01/08/2013 04:00;0;20,1;49,1;0,155;0
2008;01/08/2013 05:00;0;19,8;48,8;0,155;0
2008;01/08/2013 06:00;20,8;19,7;48,7;0,155;3,232
2008;01/08/2013 07:00;148,2;22,8;51,8;0,153;22,684
2008;01/08/2013 08:00;315,5;25,5;54,5;0,151;47,658
2008;01/08/2013 09:00;487,5;28,6;57,6;0,149;72,515
2008;01/08/2013 10:00;637,7;30,4;59,4;0,147;94,003
2008;01/08/2013 11:00;751;31,5;60,5;0,147;110,09
2008;01/08/2013 12:00;828,3;32,2;61,2;0,146;120,99
2008;01/08/2013 13:00;850,7;33,3;62,3;0,145;123,566
2008;01/08/2013 14:00;812,2;33,7;62,7;0,145;117,732
2008;01/08/2013 15:00;739;34,1;63,1;0,145;106,902
2008;01/08/2013 16:00;611,5;34,7;63,7;0,144;88,185
2008;01/08/2013 17:00;463,8;34,1;63,1;0,145;67,092
2008;01/08/2013 18:00;302;33,6;62,6;0,145;43,799
2008;01/08/2013 19:00;133,3;32,4;61,4;0,146;19,451
2008;01/08/2013 20:00;6,5;29,8;58,8;0,148;0,961
2008;01/08/2013 21:00;0;26,1;55,1;0,151;0
2008;01/08/2013 22:00;0;24;53;0,152;0
2008;01/08/2013 23:00;0;23,1;52,1;0,153;0
2008;02/08/2013 00:00;0;22,7;51,7;0,153;0
2008;02/08/2013 01:00;0;21,7;50,7;0,154;0
2008;02/08/2013 02:00;0;20,9;49,9;0,154;0
2008;02/08/2013 03:00;0;20;49;0,155;0
2008;02/08/2013 04:00;0;19,9;48,9;0,155;0
2008;02/08/2013 05:00;0;19,8;48,8;0,155;0
2008;02/08/2013 06:00;19,7;20,1;49,1;0,155;3,055
2008;02/08/2013 07:00;152,8;23,8;52,8;0,152;23,274
2008;02/08/2013 08:00;320,8;27,2;56,2;0,15;48,053
2008;02/08/2013 09:00;485,2;28,9;57,9;0,149;72,065
2008;02/08/2013 10:00;631;30,8;59,8;0,147;92,828
2008;02/08/2013 11:00;743,5;32,3;61,3;0,146;108,548
2008;02/08/2013 12:00;804,8;33,8;62,8;0,145;116,6
2008;02/08/2013 13:00;821;34,5;63,5;0,144;118,519
2008;02/08/2013 14:00;799;35;64;0,144;115,046
2008;02/08/2013 15:00;733,7;35,5;64,5;0,144;105,371
2008;02/08/2013 16:00;618,5;35,6;64,6;0,144;88,78
2008;02/08/2013 17:00;469,8;35,7;64,7;0,143;67,401
2008;02/08/2013 18:00;311,3;35,5;64,5;0,144;44,708
2008;02/08/2013 19:00;127;34,2;63,2;0,145;18,362
2008;02/08/2013 20:00;7,8;30,9;59,9;0,147;1,147
2008;02/08/2013 21:00;0;27,2;56,2;0,15;0
2008;02/08/2013 22:00;0;24,8;53,8;0,152;0
2008;02/08/2013 23:00;0;23,6;52,6;0,152;0
2008;03/08/2013 00:00;0;22,9;51,9;0,153;0
2008;03/08/2013 01:00;0;22,1;51,1;0,154;0
2008;03/08/2013 02:00;0;21,4;50,4;0,154;0
2008;03/08/2013 03:00;0;21,1;50,1;0,154;0
2008;03/08/2013 04:00;0;21,1;50,1;0,154;0
2008;03/08/2013 05:00;0;21,1;50,1;0,154;0
2008;03/08/2013 06:00;16,8;20,9;49,9;0,154;2,595
2008;03/08/2013 07:00;146,3;24,1;53,1;0,152;22,252
2008;03/08/2013 08:00;295,2;28;57;0,149;44,042
2008;03/08/2013 09:00;452,3;30,2;59,2;0,148;66,741
2008;03/08/2013 10:00;596,3;32;61;0,146;87,191
2008;03/08/2013 11:00;711,8;33,4;62,4;0,145;103,338
2008;03/08/2013 12:00;738,8;34;63;0,145;106,928
2008;03/08/2013 13:00;768,7;34,5;63,5;0,144;110,969
2008;03/08/2013 14:00;785,8;35,6;64,6;0,144;112,795
2008;03/08/2013 15:00;714,3;36,3;65,3;0,143;102,16
2008;03/08/2013 16:00;607,5;36;65;0,143;87,021
2008;03/08/2013 17:00;395,2;35,4;64,4;0,144;56,786
2008;03/08/2013 18:00;127;33,8;62,8;0,145;18,4
2008;03/08/2013 19:00;108;33,1;62,1;0,145;15,703
2008;03/08/2013 20:00;5,8;30,3;59,3;0,147;0,855
2008;03/08/2013 21:00;0;27,6;56,6;0,149;0
2008;03/08/2013 22:00;0;29;58;0,148;0
2008;03/08/2013 23:00;0;28,2;57,2;0,149;0
2008;04/08/2013 00:00;0;26,8;55,8;0,15;0
2008;04/08/2013 01:00;0;26;55;0,151;0
2008;04/08/2013 02:00;0;24,9;53,9;0,152;0
2008;04/08/2013 03:00;0;22,7;51,7;0,153;0
2008;04/08/2013 04:00;0;21,9;50,9;0,154;0
2008;04/08/2013 05:00;0;21,7;50,7;0,154;0
2008;04/08/2013 06:00;9;22,2;51,2;0,154;1,382
2008;04/08/2013 07:00;109;23,8;52,8;0,152;16,603
2008;04/08/2013 08:00;298,8;27,3;56,3;0,15;44,735
2008;04/08/2013 09:00;464;29,4;58,4;0,148;68,743
2008;04/08/2013 10:00;602,7;31;60;0,147;88,575
2008;04/08/2013 11:00;711,7;32,6;61,6;0,146;103,747
2008;04/08/2013 12:00;774;34,5;63,5;0,144;111,735
2008;04/08/2013 13:00;800,3;35;64;0,144;115,234
2008;04/08/2013 14:00;781,7;35,6;64,6;0,144;112,206
2008;04/08/2013 15:00;711,5;35,9;64,9;0,143;101,971
2008;04/08/2013 16:00;580,2;36,1;65,1;0,143;83,067
2008;04/08/2013 17:00;443,5;35,9;64,9;0,143;63,562
2008;04/08/2013 18:00;281,5;35,5;64,5;0,144;40,428
2008;04/08/2013 19:00;118,8;34,7;63,7;0,144;17,132
2008;04/08/2013 20:00;6,7;31,6;60,6;0,147;0,982
2008;04/08/2013 21:00;0;28,4;57,4;0,149;0
2008;04/08/2013 22:00;0;27,3;56,3;0,15;0
2008;04/08/2013 23:00;0;28,3;57,3;0,149;0
2008;05/08/2013 00:00;0;27,4;56,4;0,15;0
2008;05/08/2013 01:00;0;26,3;55,3;0,15;0
2008;05/08/2013 02:00;0;25,4;54,4;0,151;0
2008;05/08/2013 03:00;0;23,5;52,5;0,153;0
2008;05/08/2013 04:00;0;23;52;0,153;0
2008;05/08/2013 05:00;0;22,5;51,5;0,153;0
2008;05/08/2013 06:00;15,2;22,6;51,6;0,153;2,329
2008;05/08/2013 07:00;133,2;25,4;54,4;0,151;20,13
2008;05/08/2013 08:00;294,7;29;58;0,148;43,749
2008;05/08/2013 09:00;458,7;30,4;59,4;0,147;67,617
2008;05/08/2013 10:00;604,7;32;61;0,146;88,419
2008;05/08/2013 11:00;726,5;33,2;62,2;0,145;105,58
2008;05/08/2013 12:00;798,5;33,7;62,7;0,145;115,747
2008;05/08/2013 13:00;816,8;34,3;63,3;0,145;118,035
2008;05/08/2013 14:00;790,8;35,3;64,3;0,144;113,689
2008;05/08/2013 15:00;708,3;35,2;64,2;0,144;101,881
2008;05/08/2013 16:00;586,2;35,5;64,5;0,144;84,188
2008;05/08/2013 17:00;444;35,5;64,5;0,144;63,765
2008;05/08/2013 18:00;275,2;35,1;64,1;0,144;39,605
2008;05/08/2013 19:00;112,7;34;63;0,145;16,311
2008;05/08/2013 20:00;5,8;31;60;0,147;0,852
2008;05/08/2013 21:00;0;27,6;56,6;0,149;0
2008;05/08/2013 22:00;0;26,1;55,1;0,151;0
2008;05/08/2013 23:00;0;25,3;54,3;0,151;0
2008;06/08/2013 00:00;0;25,2;54,2;0,151;0
2008;06/08/2013 01:00;0;25,5;54,5;0,151;0
2008;06/08/2013 02:00;0;25,8;54,8;0,151;0
2008;06/08/2013 03:00;0;26,1;55,1;0,151;0
2008;06/08/2013 04:00;0;24,6;53,6;0,152;0
2008;06/08/2013 05:00;0;23,1;52,1;0,153;0
2008;06/08/2013 06:00;13,7;22,9;51,9;0,153;2,096
2008;06/08/2013 07:00;125,5;25,4;54,4;0,151;18,967
2008;06/08/2013 08:00;274,5;29,3;58,3;0,148;40,689
2008;06/08/2013 09:00;435,5;30,9;59,9;0,147;64,035
2008;06/08/2013 10:00;580,8;32,6;61,6;0,146;84,665
2008;06/08/2013 11:00;684;33,5;62,5;0,145;99,251
2008;06/08/2013 12:00;752,5;34,3;63,3;0,145;108,743
2008;06/08/2013 13:00;790,3;35,3;64,3;0,144;113,617
2008;06/08/2013 14:00;713;35,6;64,6;0,144;102,345
2008;06/08/2013 15:00;520;35,6;64,6;0,144;74,642
2008;06/08/2013 16:00;567,5;35,8;64,8;0,143;81,375
2008;06/08/2013 17:00;390,5;35,9;64,9;0,143;55,966
2008;06/08/2013 18:00;260,7;35,8;64,8;0,143;37,382
2008;06/08/2013 19:00;109;34,4;63,4;0,144;15,743
2008;06/08/2013 20:00;6;31,4;60,4;0,147;0,88
2008;06/08/2013 21:00;0;28,6;57,6;0,149;0
2008;06/08/2013 22:00;0;29,1;58,1;0,148;0
2008;06/08/2013 23:00;0;29,1;58,1;0,148;0
2008;07/08/2013 00:00;0;28,1;57,1;0,149;0
2008;07/08/2013 01:00;0;26,9;55,9;0,15;0
2008;07/08/2013 02:00;0;25,8;54,8;0,151;0
2008;07/08/2013 03:00;0;24,1;53,1;0,152;0
2008;07/08/2013 04:00;0;23,6;52,6;0,152;0
2008;07/08/2013 05:00;0;23,1;52,1;0,153;0
2008;07/08/2013 06:00;14,8;23,6;52,6;0,152;2,257
2008;07/08/2013 07:00;74,7;25,4;54,4;0,151;11,289
2008;07/08/2013 08:00;130,5;26,4;55,4;0,15;19,625
2008;07/08/2013 09:00;130,8;27,1;56,1;0,15;19,602
2008;07/08/2013 10:00;378,8;27,8;56,8;0,149;56,571
2008;07/08/2013 11:00;534,3;29,6;58,6;0,148;79,079
2008;07/08/2013 12:00;390;30,6;59,6;0,147;57,432
2008;07/08/2013 13:00;165,8;29,7;58,7;0,148;24,527
2008;07/08/2013 14:00;156,2;29,6;58,6;0,148;23,118
2008;07/08/2013 15:00;286,8;31;60;0,147;42,149
2008;07/08/2013 16:00;213,3;31,2;60,2;0,147;31,316
2008;07/08/2013 17:00;199,5;31,1;60,1;0,147;29,304
2008;07/08/2013 18:00;196,3;31,5;60,5;0,147;28,776
2008;07/08/2013 19:00;125,7;31,2;60,2;0,147;18,455
2008;07/08/2013 20:00;0,7;29,5;58,5;0,148;0,104
2008;07/08/2013 21:00;0;28,2;57,2;0,149;0
2008;07/08/2013 22:00;0;27,4;56,4;0,15;0
2008;07/08/2013 23:00;0;26,7;55,7;0,15;0
2008;08/08/2013 00:00;0;26,2;55,2;0,151;0
2008;08/08/2013 01:00;0;25,2;54,2;0,151;0
2008;08/08/2013 02:00;0;24,7;53,7;0,152;0
2008;08/08/2013 03:00;0;24,8;53,8;0,152;0
2008;08/08/2013 04:00;0;24,7;53,7;0,152;0
2008;08/08/2013 05:00;0;24,3;53,3;0,152;0
2008;08/08/2013 06:00;0;23,7;52,7;0,152;0
2008;08/08/2013 07:00;6,2;22,9;51,9;0,153;0,949
2008;08/08/2013 08:00;5,5;23;52;0,153;0,841
2008;08/08/2013 09:00;113,3;22,9;51,9;0,153;17,334
2008;08/08/2013 10:00;255,8;25,8;54,8;0,151;38,583
2008;08/08/2013 11:00;17,2;24,5;53,5;0,152;2,611
2008;08/08/2013 12:00;151,8;23,5;52,5;0,153;23,156
2008;08/08/2013 13:00;51,5;23,8;52,8;0,152;7,844
2008;08/08/2013 14:00;173,8;23,9;52,9;0,152;26,46
2008;08/08/2013 15:00;252,3;25,7;54,7;0,151;38,074
2008;08/08/2013 16:00;189,7;25,9;54,9;0,151;28,599
2008;08/08/2013 17:00;170,2;25,8;54,8;0,151;25,672
2008;08/08/2013 18:00;54,7;25,4;54,4;0,151;8,267
2008;08/08/2013 19:00;7,2;24,9;53,9;0,152;1,091
2008;08/08/2013 20:00;0;24,1;53,1;0,152;0
2008;08/08/2013 21:00;0;22,6;51,6;0,153;0
2008;08/08/2013 22:00;0;22,4;51,4;0,153;0
2008;08/08/2013 23:00;0;22,3;51,3;0,153;0
2008;09/08/2013 00:00;0;21,6;50,6;0,154;0
2008;09/08/2013 01:00;0;22,3;51,3;0,153;0
2008;09/08/2013 02:00;0;21,9;50,9;0,154;0
2008;09/08/2013 03:00;0;21,5;50,5;0,154;0
2008;09/08/2013 04:00;0;20,5;49,5;0,155;0
2008;09/08/2013 05:00;0;19,5;48,5;0,156;0
2008;09/08/2013 06:00;0,7;18,8;47,8;0,156;0,109
2008;09/08/2013 07:00;126,7;19,5;48,5;0,156;19,704
2008;09/08/2013 08:00;337,3;21,8;50,8;0,154;51,879
2008;09/08/2013 09:00;297,7;23,2;52,2;0,153;45,478
2008;09/08/2013 10:00;631,3;25,7;54,7;0,151;95,267
2008;09/08/2013 11:00;647;26,5;55,5;0,15;97,251
2008;09/08/2013 12:00;805,2;28,5;57,5;0,149;119,832
2008;09/08/2013 13:00;789,2;29,7;58,7;0,148;116,747
2008;09/08/2013 14:00;787,2;30,6;59,6;0,147;115,924
2008;09/08/2013 15:00;710,8;31,4;60,4;0,147;104,25
2008;09/08/2013 16:00;592,3;31,5;60,5;0,147;86,826
2008;09/08/2013 17:00;440,7;31,1;60,1;0,147;64,734
2008;09/08/2013 18:00;274,3;30,4;59,4;0,147;40,435
2008;09/08/2013 19:00;113,2;29,1;58,1;0,148;16,796
2008;09/08/2013 20:00;3,7;27,6;56,6;0,149;0,553
2008;09/08/2013 21:00;0;26,9;55,9;0,15;0
2008;09/08/2013 22:00;0;25,3;54,3;0,151;0
2008;09/08/2013 23:00;0;23;52;0,153;0
2008;10/08/2013 00:00;0;20,4;49,4;0,155;0
2008;10/08/2013 01:00;0;21,9;50,9;0,154;0
2008;10/08/2013 02:00;0;23,6;52,6;0,152;0
2008;10/08/2013 03:00;0;21,7;50,7;0,154;0
2008;10/08/2013 04:00;0;18,3;47,3;0,156;0
2008;10/08/2013 05:00;0;18,1;47,1;0,157;0
2008;10/08/2013 06:00;9,7;17;46;0,157;1,527
2008;10/08/2013 07:00;154,2;20,5;49,5;0,155;23,866
2008;10/08/2013 08:00;332,3;25;54;0,151;50,319
2008;10/08/2013 09:00;500,3;26,9;55,9;0,15;75,052
2008;10/08/2013 10:00;650,5;28,2;57,2;0,149;96,955
2008;10/08/2013 11:00;769,7;29;58;0,148;114,263
2008;10/08/2013 12:00;828,3;29,7;58,7;0,148;122,531
2008;10/08/2013 13:00;848,2;30,6;59,6;0,147;124,907
2008;10/08/2013 14:00;823,2;31,2;60,2;0,147;120,858
2008;10/08/2013 15:00;749,8;31,6;60,6;0,147;109,859
2008;10/08/2013 16:00;624,5;31,5;60,5;0,147;91,546
2008;10/08/2013 17:00;470,5;31,4;60,4;0,147;69,006
2008;10/08/2013 18:00;292,5;30,6;59,6;0,147;43,074
2008;10/08/2013 19:00;118,8;29,5;58,5;0,148;17,592
2008;10/08/2013 20:00;2,5;26,1;55,1;0,151;0,377
2008;10/08/2013 21:00;0;22,1;51,1;0,154;0
2008;10/08/2013 22:00;0;20,7;49,7;0,155;0
2008;10/08/2013 23:00;0;20;49;0,155;0
2008;11/08/2013 00:00;0;20,2;49,2;0,155;0
2008;11/08/2013 01:00;0;19;48;0,156;0
2008;11/08/2013 02:00;0;19,2;48,2;0,156;0
2008;11/08/2013 03:00;0;20,1;49,1;0,155;0
2008;11/08/2013 04:00;0;20,6;49,6;0,155;0
2008;11/08/2013 05:00;0;20,3;49,3;0,155;0
2008;11/08/2013 06:00;11,5;19,6;48,6;0,155;1,788
2008;11/08/2013 07:00;78,8;21,4;50,4;0,154;12,143
2008;11/08/2013 08:00;170,7;23,4;52,4;0,153;26,052
2008;11/08/2013 09:00;406,3;25,4;54,4;0,151;61,404
2008;11/08/2013 10:00;638,3;27,2;56,2;0,15;95,611
2008;11/08/2013 11:00;732,7;28,1;57,1;0,149;109,261
2008;11/08/2013 12:00;812,7;29,5;58,5;0,148;120,344
2008;11/08/2013 13:00;765,8;30,5;59,5;0,147;112,829
2008;11/08/2013 14:00;719,2;30,5;59,5;0,147;105,964
2008;11/08/2013 15:00;721,5;31,3;60,3;0,147;105,873
2008;11/08/2013 16:00;371,8;31,1;60,1;0,147;54,613
2008;11/08/2013 17:00;350,3;31;60;0,147;51,481
2008;11/08/2013 18:00;277,3;31,2;60,2;0,147;40,712
2008;11/08/2013 19:00;110,3;30;59;0,148;16,292
2008;11/08/2013 20:00;3;27,8;56,8;0,149;0,448
2008;11/08/2013 21:00;0;26,4;55,4;0,15;0
2008;11/08/2013 22:00;0;24,1;53,1;0,152;0
2008;11/08/2013 23:00;0;22,1;51,1;0,154;0
2008;12/08/2013 00:00;0;21;50;0,154;0
2008;12/08/2013 01:00;0;20,9;49,9;0,154;0
2008;12/08/2013 02:00;0;20,7;49,7;0,155;0
2008;12/08/2013 03:00;0;20,5;49,5;0,155;0
2008;12/08/2013 04:00;0;20,3;49,3;0,155;0
2008;12/08/2013 05:00;0;19,2;48,2;0,156;0
2008;12/08/2013 06:00;2;19,1;48,1;0,156;0,312
2008;12/08/2013 07:00;129,2;21,6;50,6;0,154;19,891
2008;12/08/2013 08:00;297,7;25;54;0,151;45,08
2008;12/08/2013 09:00;471,2;27,2;56,2;0,15;70,581
2008;12/08/2013 10:00;518,2;28,4;57,4;0,149;77,159
2008;12/08/2013 11:00;683,8;29,8;58,8;0,148;101,104
2008;12/08/2013 12:00;752,7;31,1;60,1;0,147;110,563
2008;12/08/2013 13:00;821,8;31,9;60,9;0,146;120,224
2008;12/08/2013 14:00;790,3;32,4;61,4;0,146;115,322
2008;12/08/2013 15:00;692,5;33;62;0,145;100,742
2008;12/08/2013 16:00;537,3;32,6;61,6;0,146;78,324
2008;12/08/2013 17:00;440,5;32,8;61,8;0,146;64,148
2008;12/08/2013 18:00;272,3;32,3;61,3;0,146;39,755
2008;12/08/2013 19:00;102,3;31,1;60,1;0,147;15,027
2008;12/08/2013 20:00;3,5;28,8;57,8;0,149;0,52
2008;12/08/2013 21:00;0;26,1;55,1;0,151;0
2008;12/08/2013 22:00;0;24,9;53,9;0,152;0
2008;12/08/2013 23:00;0;23,5;52,5;0,153;0
2008;13/08/2013 00:00;0;22,5;51,5;0,153;0
2008;13/08/2013 01:00;0;22,8;51,8;0,153;0
2008;13/08/2013 02:00;0;23,2;52,2;0,153;0
2008;13/08/2013 03:00;0;22,7;51,7;0,153;0
2008;13/08/2013 04:00;0;21,7;50,7;0,154;0
2008;13/08/2013 05:00;0;20,3;49,3;0,155;0
2008;13/08/2013 06:00;2,3;19,4;48,4;0,156;0,358
2008;13/08/2013 07:00;119,5;21,9;50,9;0,154;18,371
2008;13/08/2013 08:00;296,7;25,8;54,8;0,151;44,752
2008;13/08/2013 09:00;455,5;27,9;56,9;0,149;67,992
2008;13/08/2013 10:00;607,3;29,6;58,6;0,148;89,883
2008;13/08/2013 11:00;721,8;30,4;59,4;0,147;106,4
2008;13/08/2013 12:00;786,7;31,5;60,5;0,147;115,324
2008;13/08/2013 13:00;812,7;32,4;61,4;0,146;118,591
2008;13/08/2013 14:00;784,3;33;62;0,145;114,097
2008;13/08/2013 15:00;713,7;33,5;62,5;0,145;103,561
2008;13/08/2013 16:00;594;33,8;62,8;0,145;86,059
2008;13/08/2013 17:00;443;33,7;62,7;0,145;64,215
2008;13/08/2013 18:00;271,3;32,8;61,8;0,146;39,508
2008;13/08/2013 19:00;105,5;31,3;60,3;0,147;15,481
2008;13/08/2013 20:00;2,5;29,3;58,3;0,148;0,371
2008;13/08/2013 21:00;0;27,9;56,9;0,149;0
2008;13/08/2013 22:00;0;26,6;55,6;0,15;0
2008;13/08/2013 23:00;0;25,7;54,7;0,151;0
2008;14/08/2013 00:00;0;25;54;0,151;0
2008;14/08/2013 01:00;0;24,1;53,1;0,152;0
2008;14/08/2013 02:00;0;23,9;52,9;0,152;0
2008;14/08/2013 03:00;0;23,7;52,7;0,152;0
2008;14/08/2013 04:00;0;23,2;52,2;0,153;0
2008;14/08/2013 05:00;0;22,8;51,8;0,153;0
2008;14/08/2013 06:00;0;22,8;51,8;0,153;0
2008;14/08/2013 07:00;14,8;22;51;0,154;2,274
2008;14/08/2013 08:00;104;21,4;50,4;0,154;16,027
2008;14/08/2013 09:00;86,8;20,7;49,7;0,155;13,422
2008;14/08/2013 10:00;161,7;20,9;49,9;0,154;24,979
2008;14/08/2013 11:00;209;21,4;50,4;0,154;32,208
2008;14/08/2013 12:00;431,5;22;51;0,154;66,304
2008;14/08/2013 13:00;466,2;22,8;51,8;0,153;71,358
2008;14/08/2013 14:00;342;22,2;51,2;0,154;52,5
2008;14/08/2013 15:00;253,2;21,9;50,9;0,154;38,925
2008;14/08/2013 16:00;419,7;23,1;52,1;0,153;64,147
2008;14/08/2013 17:00;362,5;23,3;52,3;0,153;55,351
2008;14/08/2013 18:00;244;23,5;52,5;0,153;37,22
2008;14/08/2013 19:00;47,7;22,1;51,1;0,154;7,326
2008;14/08/2013 20:00;0;21;50;0,154;0
2008;14/08/2013 21:00;0;19,7;48,7;0,155;0
2008;14/08/2013 22:00;0;18,2;47,2;0,156;0
2008;14/08/2013 23:00;0;17;46;0,157;0
2008;15/08/2013 00:00;0;16,8;45,8;0,158;0
2008;15/08/2013 01:00;0;18,2;47,2;0,156;0
2008;15/08/2013 02:00;0;19,3;48,3;0,156;0
2008;15/08/2013 03:00;0;18,5;47,5;0,156;0
2008;15/08/2013 04:00;0;16,9;45,9;0,157;0
2008;15/08/2013 05:00;0;16,2;45,2;0,158;0
2008;15/08/2013 06:00;0,7;15,5;44,5;0,158;0,111
2008;15/08/2013 07:00;126,2;18,4;47,4;0,156;19,73
2008;15/08/2013 08:00;298,3;23,1;52,1;0,153;45,592
2008;15/08/2013 09:00;392,5;24,3;53,3;0,152;59,639
2008;15/08/2013 10:00;604,3;25,7;54,7;0,151;91,193
2008;15/08/2013 11:00;720;26,8;55,8;0,15;108,063
2008;15/08/2013 12:00;786,8;27,4;56,4;0,15;117,738
2008;15/08/2013 13:00;803,5;28,4;57,4;0,149;119,639
2008;15/08/2013 14:00;796,3;29,1;58,1;0,148;118,153
2008;15/08/2013 15:00;717,2;29,3;58,3;0,148;106,309
2008;15/08/2013 16:00;591,5;28,9;57,9;0,149;87,853
2008;15/08/2013 17:00;431;28,4;57,4;0,149;64,175
2008;15/08/2013 18:00;261,8;27,7;56,7;0,149;39,118
2008;15/08/2013 19:00;99,2;26,5;55,5;0,15;14,911
2008;15/08/2013 20:00;2,7;24,1;53,1;0,152;0,411
2008;15/08/2013 21:00;0;21,4;50,4;0,154;0
2008;15/08/2013 22:00;0;19,4;48,4;0,156;0
2008;15/08/2013 23:00;0;18,3;47,3;0,156;0
2008;16/08/2013 00:00;0;17,8;46,8;0,157;0
2008;16/08/2013 01:00;0;17,4;46,4;0,157;0
2008;16/08/2013 02:00;0;17,5;46,5;0,157;0
2008;16/08/2013 03:00;0;16,9;45,9;0,157;0
2008;16/08/2013 04:00;0;16,3;45,3;0,158;0
2008;16/08/2013 05:00;0;16,1;45,1;0,158;0
2008;16/08/2013 06:00;0;16,9;45,9;0,157;0
2008;16/08/2013 07:00;92,8;18,2;47,2;0,156;14,522
2008;16/08/2013 08:00;288,5;22,1;51,1;0,154;44,309
2008;16/08/2013 09:00;457,8;24,3;53,3;0,152;69,562
2008;16/08/2013 10:00;605,8;26;55;0,151;91,284
2008;16/08/2013 11:00;718,2;27,1;56,1;0,15;107,633
2008;16/08/2013 12:00;778,8;28,3;57,3;0,149;116,019
2008;16/08/2013 13:00;797,7;29,1;58,1;0,148;118,36
2008;16/08/2013 14:00;756,3;29,5;58,5;0,148;111,992
2008;16/08/2013 15:00;691,8;29,9;58,9;0,148;102,235
2008;16/08/2013 16:00;575,2;30;59;0,148;84,961
2008;16/08/2013 17:00;391,8;29,8;58,8;0,148;57,93
2008;16/08/2013 18:00;200;28,8;57,8;0,149;29,72
2008;16/08/2013 19:00;68,7;27,5;56,5;0,15;10,275
2008;16/08/2013 20:00;0;24,9;53,9;0,152;0
2008;16/08/2013 21:00;0;22,6;51,6;0,153;0
2008;16/08/2013 22:00;0;20,8;49,8;0,155;0
2008;16/08/2013 23:00;0;19,9;48,9;0,155;0
2008;17/08/2013 00:00;0;19;48;0,156;0
2008;17/08/2013 01:00;0;18,9;47,9;0,156;0
2008;17/08/2013 02:00;0;18,2;47,2;0,156;0
2008;17/08/2013 03:00;0;17,7;46,7;0,157;0
2008;17/08/2013 04:00;0;17,3;46,3;0,157;0
2008;17/08/2013 05:00;0;16,8;45,8;0,158;0
2008;17/08/2013 06:00;0;16,9;45,9;0,157;0
2008;17/08/2013 07:00;110,3;19,3;48,3;0,156;17,17
2008;17/08/2013 08:00;275,3;23,8;52,8;0,152;41,934
2008;17/08/2013 09:00;441,3;26,1;55,1;0,151;66,464
2008;17/08/2013 10:00;585,5;27,5;56,5;0,15;87,572
2008;17/08/2013 11:00;697,8;29,3;58,3;0,148;103,434
2008;17/08/2013 12:00;755,7;30,2;59,2;0,148;111,51
2008;17/08/2013 13:00;788,7;30,7;59,7;0,147;116,086
2008;17/08/2013 14:00;765,3;31,4;60,4;0,147;112,243
2008;17/08/2013 15:00;692,2;31,8;60,8;0,146;101,316
2008;17/08/2013 16:00;565,2;31,9;60,9;0,146;82,685
2008;17/08/2013 17:00;419;32,2;61,2;0,146;61,204
2008;17/08/2013 18:00;250,2;31,9;60,9;0,146;36,603
2008;17/08/2013 19:00;91;30;59;0,148;13,441
2008;17/08/2013 20:00;0;27,1;56,1;0,15;0
2008;17/08/2013 21:00;0;24,2;53,2;0,152;0
2008;17/08/2013 22:00;0;22,6;51,6;0,153;0
2008;17/08/2013 23:00;0;21,6;50,6;0,154;0
2008;18/08/2013 00:00;0;21,4;50,4;0,154;0
2008;18/08/2013 01:00;0;20,6;49,6;0,155;0
2008;18/08/2013 02:00;0;20,5;49,5;0,155;0
2008;18/08/2013 03:00;0;20,2;49,2;0,155;0
2008;18/08/2013 04:00;0;18,7;47,7;0,156;0
2008;18/08/2013 05:00;0;18,2;47,2;0,156;0
2008;18/08/2013 06:00;0,2;18,1;47,1;0,157;0,031
2008;18/08/2013 07:00;103,2;20,7;49,7;0,155;15,957
2008;18/08/2013 08:00;273,7;24,5;53,5;0,152;41,547
2008;18/08/2013 09:00;442,8;26,5;55,5;0,15;66,558
2008;18/08/2013 10:00;585;27,7;56,7;0,149;87,41
2008;18/08/2013 11:00;698;29,4;58,4;0,148;103,411
2008;18/08/2013 12:00;766;31;60;0,147;112,574
2008;18/08/2013 13:00;779,3;32,4;61,4;0,146;113,717
2008;18/08/2013 14:00;725,2;32,7;61,7;0,146;105,661
2008;18/08/2013 15:00;658,3;32,6;61,6;0,146;95,963
2008;18/08/2013 16:00;575,7;32,9;61,9;0,146;83,793
2008;18/08/2013 17:00;421,7;33;62;0,145;61,347
2008;18/08/2013 18:00;251;32,4;61,4;0,146;36,626
